ra,dec,mag
22.146064,-25.770328,7.11
22.146508,-13.300463,6.91
22.147333,22.138772,7.2
22.147876,4.235906,7.39
22.14972,-18.519592,5.8
22.149926,-36.056125,7.44
22.15039,48.518807,7.15
22.151455,44.854755,6.74
22.152558,2.734016,6.64
22.153789,33.172337,5.58
22.154221,44.84648,6.73
22.156245,35.129304,7.45
22.15683,-70.904084,6.83
22.157467,-8.18573,6.99
22.158044,-23.659109,6.36
22.158296,-7.548654,6.54
22.16097,22.242197,7.47
22.162359,64.122372,6.93
22.162688,43.186537,7.14
22.163441,72.341207,4.79
22.165473,-34.014967,5.37
22.166072,-48.107661,6.43
22.166457,33.178224,4.28
22.166708,-28.292435,6.44
22.167285,23.12587,7.31
22.167632,-83.358229,7.36
22.168486,35.213878,6.98
22.169093,-32.548407,4.94
22.169522,56.083887,6.94
22.169996,6.197865,3.52
22.17092,72.111265,6.36
22.171383,32.288191,7.21
22.171949,19.616339,6.18
22.17253,-3.894086,6.28
22.172788,14.629858,6.36
22.175051,20.977984,6.45
22.175492,-10.820393,6.64
22.176041,-4.266855,5.98
22.176236,47.913779,7.47
22.17697,-37.749784,7.08
22.177065,11.624539,5.78
22.177078,-11.564939,5.43
22.177462,70.132573,5.52
22.177607,-68.329032,7.04
22.178432,-75.881435,6.54
22.178835,71.128249,7.49
22.180439,-55.457133,7.22
22.180908,58.201261,3.39
22.181029,30.553001,6.3
22.181923,57.941419,7.44
22.183183,49.04768,7.31
22.18321,63.39958,7.32
22.183993,-21.23279,6.1
22.184366,43.030681,6.76
22.18467,48.677382,6.64
22.186012,43.527528,7.38
22.186069,50.823393,5.38
22.186642,36.25633,7.23
22.187415,27.736637,7.26
22.189348,39.71156,7.26
22.190879,-43.842532,6.62
22.190875,-27.152372,6.87
22.191209,32.086076,7.36
22.191828,59.414488,5.05
22.193892,-34.465111,6.68
22.195816,38.415836,7.22
22.196848,56.839357,5.24
22.197592,16.040551,5.93
22.198525,6.896292,7.17
22.198637,-76.116023,6.13
22.199116,59.084579,6.29
22.199316,50.196186,7.22
22.2005,47.09563,6.7
22.20056,60.759095,5.37
22.200624,-38.302824,6.9
22.202248,24.950641,5.97
22.204693,-11.065563,7.25
22.204894,2.733714,7.15
22.205888,55.09768,7.18
22.206235,63.291035,5.76
22.207155,-14.193957,6.04
22.20739,23.758904,7.46
22.208044,76.461883,6.93
22.208299,-40.203165,6.59
22.20994,-8.01398,7.12
22.210259,-27.085018,7.41
22.212094,-6.468921,7.44
22.212186,-4.720679,6.39
22.213284,34.604592,5.34
22.214649,73.307193,6.11
22.21497,68.983299,7.41
22.215604,-55.945001,7.2
22.215968,-26.327793,6.19
22.217567,33.603351,7.39
22.219417,59.299404,7.21
22.219449,18.279812,6.5
22.219501,86.107955,5.27
22.219642,86.221362,6.59
22.219858,25.940573,6.59
22.220418,27.318745,7.24
22.221811,49.374544,7.35
22.223297,53.154101,7.26
22.223708,-1.653873,7.07
22.223994,-11.926124,6.93
22.227184,49.47127,7.09
22.227415,28.608017,5.87
22.22865,-68.126382,6.84
22.229008,-25.180905,5.58
22.230339,45.440613,5.53
22.230475,63.162337,6.13
22.23097,-4.451332,7.09
22.231312,39.714927,4.5
22.235182,-21.411336,7.41
22.238342,-21.074566,5.33
22.238445,17.189344,6.5
22.238542,-27.766908,5.45
22.239025,-19.248942,7.1
22.241438,7.97615,6.65
22.242953,29.572361,7.1
22.243665,-15.101714,7.23
22.244039,-41.381666,6.23
22.24395,-15.818532,6.55
22.245656,42.95391,5.72
22.246367,4.282482,6.97
22.246434,-24.004703,6.89
22.246671,24.314956,7.0
22.246825,22.52342,6.62
22.250544,57.043587,4.18
22.250976,43.773335,6.82
22.251393,59.114395,7.16
22.254729,-70.653013,6.88
22.258165,55.818563,7.46
22.258469,-43.634674,7.01
22.259732,-44.451499,6.1
22.260253,-41.3467,4.79
22.260731,4.271368,7.36
22.2635,43.900757,7.48
22.265013,54.67289,7.5
22.26616,37.748737,4.14
22.266619,8.549574,6.21
22.266846,11.759945,7.3
22.266927,45.089126,7.13
22.268676,-23.009376,7.43
22.26894,-57.568072,7.18
22.271498,33.732208,7.38
22.271866,62.316038,7.08
22.274039,57.220238,5.88
22.274045,-41.627225,5.11
22.274712,-63.338255,7.33
22.274902,27.80403,6.38
22.275637,63.712429,7.24
22.276015,-1.596389,6.16
22.277073,-25.898162,6.14
22.277821,12.920271,7.47
22.277856,22.896081,6.92
22.278056,29.17325,6.67
22.279282,-11.64908,7.25
22.280012,-12.831436,5.34
22.280565,-7.78329,4.17
22.281268,-9.040067,5.8
22.281956,-20.025484,7.35
22.282297,-14.656977,7.16
22.283287,-23.140247,6.17
22.283622,56.176592,7.15
22.285139,-5.387164,5.75
22.286117,-34.76084,6.83
22.286715,66.128925,7.07
22.287537,12.89849,7.04
22.28743,-54.321322,7.36
22.287916,15.046734,7.07
22.288195,-27.38993,7.05
22.290264,26.386868,7.13
22.290886,-15.979763,7.07
22.2912,49.126957,6.46
22.291602,5.144183,7.34
22.29228,70.058928,7.37
22.29647,26.936524,6.63
22.297203,39.025989,7.4
22.297409,-77.511553,5.49
22.300581,-62.811334,6.98
22.301134,13.950325,6.83
22.301187,-0.237656,6.39
22.303505,62.804388,5.75
22.304289,-53.627073,5.36
22.305668,76.488027,6.62
22.308021,-23.331145,7.3
22.308225,-1.122951,7.41
22.308371,-60.259587,2.87
22.309489,-20.740014,7.16
22.310463,52.65604,7.29
22.313067,19.96214,6.86
22.313784,-68.313096,7.26
22.314578,16.257957,6.89
22.315611,37.769286,6.19
22.316872,-13.304995,5.96
22.317289,68.432397,7.45
22.31729,46.005087,7.39
22.318664,28.847621,7.17
22.318712,27.68185,7.49
22.320378,33.506715,7.11
22.32176,34.53777,7.05
22.32218,-28.208581,6.85
22.323252,15.545768,6.91
22.323818,60.147782,6.87
22.32544,64.788501,7.38
22.326225,-16.704357,7.28
22.331658,25.723977,7.29
22.333754,-80.439747,5.09
22.335069,56.918014,6.55
22.336643,-7.821102,5.35
22.339227,11.039075,7.49
22.339641,51.861002,7.24
22.340994,5.789498,5.37
22.341162,37.298034,6.9
22.341998,35.114734,7.48
22.342989,54.841824,7.41
22.343406,-57.509783,6.41
22.344103,58.409904,6.46
22.344311,50.980814,6.4
22.345094,14.032295,6.55
22.3457,-34.516573,6.92
22.347598,-8.765534,7.2
22.347628,46.062244,7.43
22.348833,8.186742,6.18
22.349345,66.965157,7.28
22.350016,26.935162,6.46
22.350428,46.536569,4.55
22.351065,-62.548297,6.61
22.353093,17.969559,7.36
22.353382,-74.967577,7.3
22.355372,28.330529,4.78
22.356555,7.185346,7.08
22.356639,-6.243127,7.49
22.35799,14.370167,6.94
22.358632,12.205186,4.82
22.35988,-21.59823,5.12
22.360938,-1.387331,3.86
22.362553,66.706267,6.62
22.36413,42.078156,6.38
22.364379,63.139984,6.95
22.364676,40.666422,6.54
22.366001,-34.520202,7.43
22.367786,-53.864071,7.23
22.367939,-34.488908,7.45
22.368115,15.651469,6.68
22.376194,6.473289,7.28
22.376786,-56.152446,7.5
22.377133,81.939144,7.09
22.378944,-45.947944,6.42
22.380006,85.061718,7.15
22.380634,36.659047,6.45
22.383383,57.284612,6.18
22.383475,62.419357,6.04
22.385283,55.96323,6.44
22.385535,-45.928488,5.62
22.389009,-14.951296,7.02
22.39018,-46.668589,6.93
22.391003,0.608616,6.94
22.391098,17.655975,7.33
22.391901,-24.762661,5.53
22.392264,-7.194421,5.92
22.392493,-2.301586,7.36
22.392675,52.229046,4.42
22.392788,45.349996,7.07
22.393664,51.195687,7.4
22.39432,20.84823,6.2
22.394912,78.243317,6.77
22.397275,58.534476,7.08
22.398392,38.573612,6.18
22.398998,31.261753,6.96
22.400137,15.281474,6.79
22.401912,-4.83702,5.79
22.4021,-10.197732,7.15
22.402893,-2.061934,7.35
22.404529,-21.597129,7.0
22.406166,-48.859801,7.34
22.406928,16.262948,6.94
22.407517,-13.529369,5.76
22.407611,35.433133,7.3
22.408609,49.476392,4.55
22.409131,71.046812,7.43
22.409764,-72.255412,5.28
22.409963,-1.186675,6.74
22.41044,-39.127064,6.85
22.410887,-41.440341,6.64
22.411053,-65.621435,7.35
22.412061,9.810165,7.03
22.412914,-26.859919,7.04
22.414254,8.73662,7.28
22.415638,-57.797415,5.31
22.417419,32.791206,7.06
22.417427,26.61106,7.39
22.417599,51.255878,6.52
22.419088,77.432349,7.3
22.419573,-70.431622,5.78
22.421284,1.377401,4.8
22.42337,50.401517,7.34
22.427972,18.444316,6.26
22.429521,53.816623,7.14
22.429693,63.328325,6.86
22.430013,-20.237005,6.73
22.43085,-75.015689,6.12
22.431302,53.944624,7.29
22.432399,-45.11329,7.38
22.433383,80.701595,6.68
22.433554,70.770898,5.47
22.434522,25.92764,7.05
22.435226,-5.177895,7.29
22.435261,28.518004,7.12
22.43628,-28.012548,7.35
22.436306,-23.682447,6.29
22.436978,69.043595,7.11
22.437345,-2.78898,6.94
22.438776,7.903468,7.48
22.442853,-16.742138,5.55
22.442971,-7.377546,6.85
22.443718,4.393766,5.76
22.444907,-11.228199,6.98
22.445122,78.785853,5.83
22.445988,37.443706,6.46
22.449769,56.433563,6.59
22.450251,30.956877,7.39
22.450359,45.789462,7.43
22.451475,65.13227,5.52
22.451872,-1.309151,6.77
22.453026,61.912209,6.61
22.455531,-64.966354,4.51
22.455713,63.956307,7.31
22.455889,-58.000624,6.87
22.456828,-49.36595,7.48
22.457361,39.810026,6.16
22.460912,-26.418809,7.2
22.462108,51.492843,7.36
22.462847,31.840045,6.0
22.464312,4.695664,4.78
22.467642,44.120577,6.56
22.468711,12.248717,7.1
22.469758,27.018806,6.48
22.469874,17.2633,7.45
22.47035,-39.089191,7.47
22.470533,24.792608,6.78
22.472078,64.085155,6.3
22.475021,-51.788049,7.2
22.477091,-67.489059,5.56
22.477557,-39.131792,5.47
22.478116,61.455543,7.43
22.480312,-22.070377,7.36
22.480531,-0.019972,3.65
22.482148,-60.054024,6.88
22.485497,29.029183,7.16
22.485551,9.129034,5.6
22.4859,58.4041,6.31
22.486174,26.763198,5.79
22.486183,58.415198,4.07
22.487825,-43.495565,3.97
22.489539,54.245916,6.78
22.490514,-28.65956,7.19
22.491772,70.435758,7.28
22.492173,47.706887,4.34
22.49373,32.828882,7.49
22.495566,35.725631,6.56
22.495955,-43.749224,4.12
22.496114,-27.107284,5.95
22.497476,-78.213191,6.8
22.497723,-46.074798,7.47
22.498047,78.824285,5.45
22.498187,52.416608,6.51
22.499427,4.43169,5.51
22.500094,70.171461,7.15
22.500411,-12.915116,6.41
22.500503,32.572638,5.64
22.501809,49.356412,6.41
22.50233,31.215791,6.59
22.502755,0.138305,7.32
22.503574,40.965499,7.41
22.504372,-42.291069,6.94
22.504819,-14.585734,6.36
22.505196,57.225446,6.62
22.507428,-16.346695,7.24
22.508128,43.123376,4.52
22.509065,61.62377,6.98
22.509112,-8.114631,7.37
22.510782,-10.67795,4.82
22.511238,4.331738,7.29
22.511919,-44.093673,6.95
22.514936,-26.073752,6.43
22.51678,-49.43327,6.81
22.521515,50.282491,3.76
22.521753,-6.555151,6.15
22.521783,-2.911276,6.15
22.521955,63.817631,7.18
22.524617,-50.93773,7.03
22.52509,-32.346073,4.29
22.526209,29.542758,6.33
22.527168,-85.967253,5.76
22.528144,-10.905561,6.39
22.529234,-35.290448,6.6
22.529946,-46.579697,7.24
22.532892,-43.547946,7.4
22.535816,-69.107873,7.04
22.536527,-43.263065,6.91
22.537851,76.226441,5.7
22.538529,54.037032,6.41
22.539391,2.586101,7.07
22.54066,39.779733,5.88
22.54096,19.623619,7.1
22.542794,-6.467176,6.94
22.543187,20.230019,6.43
22.544288,13.044536,6.56
22.544815,1.103916,7.37
22.546162,3.005053,7.3
22.546363,15.863263,6.35
22.547601,74.073339,6.96
22.549397,35.437828,7.49
22.55001,-61.982122,4.91
22.55077,69.913545,6.01
22.553118,-60.432933,7.0
22.554662,70.373714,6.26
22.554758,-35.138708,7.08
22.557332,55.928431,7.41
22.558446,-63.471858,7.42
22.559315,-29.66492,7.5
22.559615,40.819024,6.54
22.56044,46.565268,7.38
22.561281,56.624737,5.72
22.56476,61.778128,6.55
22.565197,-44.690411,6.78
22.567476,-1.57427,5.88
22.568118,-32.142125,6.68
22.568504,-9.608494,6.54
22.571849,-54.297922,7.4
22.574184,-34.675268,6.84
22.575052,40.774898,7.02
22.57569,58.162944,7.25
22.57665,0.595177,6.72
22.576817,26.59821,6.88
22.57823,-20.708216,5.21
22.57984,29.957391,7.15
22.583434,60.826331,7.08
22.583988,30.803043,7.38
22.586695,14.610533,7.48
22.587684,45.153404,6.99
22.589272,-0.117498,4.04
22.590665,-78.771585,6.15
22.59098,39.585785,7.22
22.592531,-51.603963,6.77
22.593437,-23.991094,5.97
22.594512,70.242891,7.27
22.595116,32.789086,7.45
22.596077,73.643188,5.08
22.596465,19.716594,7.07
22.59689,-17.460424,6.39
22.597137,20.274326,6.61
22.597774,56.070574,6.37
22.597804,39.628146,6.6
22.597857,39.634331,5.73
22.598024,-57.883752,6.22
22.598161,50.070788,6.29
22.601788,-16.387988,6.84
22.601854,-70.963828,7.14
22.602195,35.577504,6.11
22.604737,-7.664362,7.03
22.60601,27.121772,7.41
22.606045,-72.712947,6.72
22.606202,37.842227,6.84
22.607831,6.512207,7.13
22.608139,-40.582689,6.28
22.609846,-31.663789,5.82
22.610092,11.696636,6.42
22.610623,27.784208,7.17
22.610826,-48.306049,6.65
22.610903,-31.641711,7.46
22.611623,13.15579,7.06
22.611826,-43.470973,6.75
22.612995,-21.08959,7.43
22.613217,54.423364,7.44
22.613523,35.652419,6.28
22.616346,-40.591034,5.85
22.616521,-87.32035,7.47
22.616925,-7.566531,7.48
22.618013,12.576816,6.3
22.61843,-11.73106,7.25
22.620167,23.47343,7.15
22.620247,75.371811,5.8
22.620823,42.810344,6.87
22.621982,69.208629,7.3
22.622899,51.545123,4.64
22.625468,-65.565852,7.34
22.625931,24.001326,7.02
22.627478,63.769336,6.66
22.629273,-4.228056,5.04
22.629927,-39.857114,6.54
22.632156,29.923767,7.29
22.63583,41.12084,7.47
22.636346,66.14407,7.38
22.636571,45.827802,7.06
22.638167,45.182935,6.38
22.639484,-7.897563,6.23
22.640817,9.258429,7.47
22.642704,44.669024,7.18
22.642965,-14.067016,7.49
22.64386,56.795632,5.11
22.644182,63.584472,5.19
22.645743,-28.748214,6.46
22.646505,44.313899,6.82
22.647237,4.530199,6.82
22.647629,-33.081347,5.66
22.647942,19.522263,5.84
22.648777,-38.477344,6.58
22.649036,-39.154925,6.95
22.651273,37.375418,6.83
22.651484,58.927485,7.02
22.652334,-52.691971,6.67
22.654355,39.050269,4.89
22.654452,-10.027799,6.93
22.656898,81.392078,6.82
22.658453,-68.060401,6.9
22.6587,37.353618,6.65
22.659167,38.748458,6.96
22.659488,51.15564,6.79
22.659536,37.592817,6.03
22.662271,-28.325661,6.3
22.66291,-28.348148,7.11
22.663059,19.681125,6.33
22.66548,22.87696,7.48
22.666152,-35.174752,7.07
22.666502,-83.251731,6.68
22.667417,-19.197928,7.28
22.667974,41.314255,7.49
22.668266,40.670145,6.78
22.668655,-49.598266,7.37
22.668883,-9.359238,6.89
22.670125,-6.534472,7.17
22.671577,51.547792,7.38
22.671779,53.845927,5.94
22.672866,-30.658871,5.88
22.674227,4.575018,6.81
22.675187,20.041487,7.37
22.675233,44.276305,4.5
22.677594,-27.043617,4.18
22.679987,-3.554239,6.32
22.680005,-67.688564,7.26
22.680247,-57.422322,5.98
22.681299,14.549161,5.72
22.681812,66.52343,7.46
22.681982,-31.99006,7.41
22.683348,25.21021,7.23
22.6841,51.758481,6.77
22.684403,36.263504,6.64
22.684532,-23.521274,7.1
22.686023,45.008691,7.18
22.687629,-57.028236,7.24
22.689642,-25.350281,7.36
22.690457,-12.229936,6.78
22.690481,23.846577,7.39
22.691033,10.831364,3.41
22.691292,40.225449,5.25
22.692029,30.965861,6.36
22.692575,77.615219,7.32
22.69334,41.549123,5.93
22.695947,29.307641,4.8
22.697115,22.389359,7.45
22.699293,14.516393,5.92
22.700734,22.100111,7.13
22.701674,-5.101968,6.28
22.701835,-3.473427,7.18
22.705781,53.908748,6.14
22.705884,5.173716,7.37
22.706135,-29.361046,6.12
22.708955,-12.559711,7.44
22.710245,-47.210813,5.99
22.711115,-46.884577,2.07
22.711825,0.071007,7.19
22.711965,-44.248036,6.06
22.713664,0.231837,6.97
22.714419,54.757405,7.37
22.714722,4.96879,6.78
22.715049,37.447307,7.27
22.715402,37.802735,6.43
22.716102,27.988627,7.33
22.716136,1.217344,6.93
22.716704,30.221245,2.93
22.717004,-10.102686,7.04
22.717136,-21.657501,7.14
22.717615,-8.311441,6.45
22.717866,47.168755,6.39
22.717882,65.336254,6.76
22.720629,-6.962937,6.4
22.720958,56.408333,6.91
22.723794,62.671395,6.74
22.724993,-41.414347,4.84
22.726454,-18.830375,4.68
22.72647,32.822057,7.27
22.727472,44.530516,7.22
22.72822,47.411782,6.78
22.728526,10.93937,6.51
22.730755,3.88684,7.41
22.730755,78.518257,7.32
22.734782,39.465348,5.93
22.734856,41.819235,5.11
22.734941,64.57067,7.5
22.735097,80.43711,7.02
22.735531,61.511828,7.47
22.73791,-60.499618,6.29
22.738145,49.412084,7.05
22.73874,51.449598,7.5
22.739258,-14.676083,7.09
22.741492,14.290565,7.36
22.741661,53.75642,7.49
22.742756,-63.953908,6.93
22.74368,-62.548367,6.78
22.746978,52.517208,6.43
22.746997,-40.768099,7.05
22.747219,-56.827033,7.09
22.747351,24.378524,7.25
22.748049,39.201027,6.47
22.751018,58.14705,6.45
22.755777,-9.644538,7.43
22.756342,1.752572,7.45
22.7568,44.75243,7.0
22.757777,-15.583396,7.01
22.757827,19.366561,6.27
22.758224,-88.818294,6.55
22.759002,-25.236927,6.52
22.759581,30.442557,6.37
22.760022,52.89031,6.99
22.760441,74.554092,7.46
22.760519,-53.500121,4.84
22.761331,-46.547328,5.52
22.764995,11.200349,7.2
22.767692,-81.381615,4.13
22.767979,-55.0636,6.62
22.768467,52.104785,7.45
22.768881,-48.978822,6.63
22.769497,44.546054,5.84
22.770617,-11.166306,6.67
22.772517,46.215082,6.55
22.773133,-75.422162,7.31
22.774518,-49.68579,6.49
22.774618,7.582932,6.91
22.774886,54.872091,6.85
22.775521,23.565654,3.97
22.778216,12.172888,4.2
22.778211,-51.050202,7.5
22.778796,-46.939446,6.56
22.781778,-33.182475,6.81
22.78403,17.233051,7.34
22.785864,-41.691846,6.84
22.78858,53.381806,6.85
22.788658,-34.161722,6.28
22.789094,-16.146363,7.35
22.789355,14.12312,6.95
22.789787,58.483031,6.33
22.790326,-17.550756,6.8
22.790763,-44.965163,7.22
22.791177,-34.825971,7.26
22.791364,7.708695,7.4
22.791378,83.15383,4.77
22.791599,-1.788783,7.44
22.792315,-69.474503,6.86
22.792535,-19.613375,5.24
22.793247,-65.560252,6.49
22.795213,-14.056428,5.68
22.795562,30.129726,7.25
22.796433,-38.222103,6.72
22.797273,-4.229033,6.67
22.79804,65.062166,6.87
22.798529,51.97942,7.14
22.798943,-25.912028,6.31
22.799278,-58.684758,7.11
22.801122,-51.51267,7.03
22.801915,-37.756661,7.49
22.80223,49.582705,6.81
22.803067,37.416688,5.82
22.803612,84.775997,7.09
22.805927,-61.684364,6.36
22.806255,-8.112302,7.36
22.80761,31.10068,7.43
22.807828,-27.564357,6.83
22.808391,-10.555478,6.19
22.808402,-43.446426,7.06
22.80898,-70.933409,7.18
22.809239,-51.316864,3.49
22.812291,62.93841,6.07
22.813303,54.414892,6.14
22.815354,-63.718404,6.51
22.815595,4.29278,7.24
22.816875,68.570228,6.19
22.821435,-23.092547,6.93
22.821516,-70.347982,6.35
22.821548,50.976707,6.75
22.825594,10.478616,6.55
22.826528,-13.592632,4.05
22.826725,66.553866,7.0
22.827434,42.630995,7.34
22.827746,80.367726,7.0
22.828041,-77.051054,6.73
22.82802,66.200408,3.5
22.828045,-58.929323,7.41
22.828175,40.515226,7.4
22.829521,55.902777,5.43
22.832224,-20.285097,7.46
22.833118,-32.805457,6.34
22.833385,24.601579,3.51
22.833598,-55.23412,7.06
22.836137,50.676917,6.23
22.839381,41.953394,5.91
22.839655,-80.123845,5.32
22.841186,-59.525525,7.47
22.843986,4.068206,7.12
22.844204,19.141196,6.52
22.845124,-0.57779,7.47
22.846192,52.061437,7.22
22.846195,-7.311924,7.01
22.846663,66.737858,7.09
22.847819,18.002107,7.46
22.850599,-39.156834,5.43
22.850818,85.373739,5.89
22.851078,52.268279,7.43
22.851576,34.383692,7.36
22.851703,43.238018,7.45
22.853241,-59.097362,7.32
22.853699,48.733241,6.88
22.855657,-41.581963,7.45
22.855817,-29.536309,5.99
22.856268,61.69674,5.61
22.857405,26.391018,6.94
22.858183,62.972181,6.65
22.85936,85.046375,7.32
22.859383,59.008542,7.2
22.859468,32.815577,7.16
22.861558,4.785997,7.09
22.862493,-59.881358,6.47
22.862513,53.028488,7.27
22.862692,-35.888589,7.43
22.862815,15.085842,7.02
22.863728,41.312965,7.07
22.864123,46.735518,7.16
22.867225,43.312417,4.95
22.869443,-63.188667,6.14
22.871804,-47.575189,7.36
22.872412,10.414357,6.86
22.872723,15.882347,7.01
22.873353,9.835664,5.16
22.874013,-45.991458,7.26
22.874198,-47.992925,7.49
22.875427,-32.875504,4.46
22.875798,3.552231,6.64
22.876087,35.337587,7.13
22.876508,56.709785,7.39
22.87657,-19.037963,6.99
22.876715,10.220331,7.26
22.87691,-7.579599,3.73
22.877245,50.7049,7.07
22.87839,67.990166,6.98
22.879389,60.91628,7.42
22.879586,-10.058868,6.74
22.880377,46.54841,6.82
22.881179,50.412285,6.46
22.881734,38.616012,6.93
22.883963,16.841194,5.86
22.884383,60.101029,6.01
22.885879,26.977404,7.42
22.886493,40.167361,6.33
22.887637,-45.147717,6.85
22.890987,-5.988043,6.94
22.891307,-11.616514,5.8
22.891833,-39.419904,7.3
22.893852,-48.598286,6.03
22.894017,78.901883,7.3
22.894488,44.749163,5.79
22.89688,28.625836,7.39
22.897821,1.843146,6.81
22.901568,-19.175149,6.37
22.901935,40.376907,5.82
22.901978,-12.190422,6.86
22.902059,19.892042,7.02
22.904137,76.338073,7.44
22.904769,56.332998,6.85
22.905024,17.794996,6.6
22.905357,-24.98019,7.42
22.906789,84.346177,4.7
22.907793,-74.864878,7.4
22.909478,-7.204626,6.2
22.909896,16.941834,6.39
22.910837,-15.82082,3.27
22.910981,-70.073709,6.04
22.911065,-67.612122,7.47
22.911213,24.387136,7.42
22.912123,35.983647,7.47
22.912285,7.257498,7.31
22.912445,31.478752,7.4
22.912632,-16.271957,5.53
22.915216,-22.368951,6.76
22.916524,1.064904,6.11
22.916937,19.559728,7.41
22.917399,37.076827,5.91
22.918638,9.459769,7.5
22.919711,-4.987899,5.72
22.920464,8.816166,4.91
22.920805,-36.388579,6.4
22.921128,-48.491751,6.67
22.921171,-48.465799,7.04
22.922558,-5.689673,7.18
22.923578,70.297283,7.48
22.924079,36.160987,7.5
22.925165,-20.139404,6.36
22.927813,68.617164,7.49
22.929029,36.35139,5.73
22.929728,44.308238,6.81
22.930982,-31.633231,6.09
22.931768,-41.096755,6.72
22.932431,41.335041,7.32
22.932472,-32.539628,4.2
22.932879,62.432275,6.53
22.934268,58.195846,7.06
22.936321,56.450444,7.26
22.93698,72.837334,7.38
22.939897,41.603876,5.6
22.939919,22.955894,7.38
22.940005,-31.565567,6.48
22.940555,49.733544,4.99
22.946613,-47.969221,5.72
22.94763,11.848337,6.53
22.948924,59.961703,7.21
22.950746,56.490558,7.45
22.95125,48.684068,5.34
22.951618,-57.401177,7.43
22.951905,-3.245216,6.6
22.954777,-4.810095,6.31
22.956112,-56.875193,7.06
22.95714,43.012819,6.64
22.95777,20.768832,5.45
